Time,U,V,W,U Avg,V Avg,W Avg,U'=U - U avg,V'=V - V avg,W'=W - W avg,Octant, ,Octant ID,1,-1,2,-2,3,-3,4,-4
154.35,29.92,-3.79,-2.14,,,,2.613466460,-3.838330476,-2.247577740,-4,,,,,,,,,,
154.36,28.88,-1.88,-1.95,,,,1.573466460,-1.928330476,-2.057577740,-4,,,,,,,,,,
154.37,30.28,2.19,-1.51,,,,2.973466460,2.141669524,-1.617577740,-1,,,,,,,,,,
154.38,29.24,-2.66,-0.24,,,,1.933466460,-2.708330476,-0.347577740,-4,,,,,,,,,,
154.39,29.76,-0.23,-0.87,,,,2.453466460,-0.278330476,-0.977577740,-4,,,,,,,,,,
154.40,29.59,-2.71,-0.30,,,,2.283466460,-2.758330476,-0.407577740,-4,,,,,,,,,,
154.41,29.42,-3.87,0.86,,,,2.113466460,-3.918330476,0.752422260,4,,,,,,,,,,
154.42,31.82,-1.71,0.28,,,,4.513466460,-1.758330476,0.172422260,4,,,,,,,,,,
154.43,30.37,0.45,0.91,,,,3.063466460,0.401669524,0.802422260,1,,,,,,,,,,
154.44,28.55,3.63,1.03,,,,1.243466460,3.581669524,0.922422260,1,,,,,,,,,,
154.45,29.05,6.09,1.36,,,,1.743466460,6.041669524,1.252422260,1,,,,,,,,,,
154.46,29.55,6.70,1.70,,,,2.243466460,6.651669524,1.592422260,1,,,,,,,,,,
154.47,29.30,2.05,1.53,,,,1.993466460,2.001669524,1.422422260,1,,,,,,,,,,
154.48,29.04,-2.59,0.20,,,,1.733466460,-2.638330476,0.092422260,4,,,,,,,,,,
154.49,26.12,-4.39,-0.17,,,,-1.186533540,-4.438330476,-0.277577740,-3,,,,,,,,,,
154.50,26.78,-1.75,0.07,,,,-0.526533540,-1.798330476,-0.037577740,-3,,,,,,,,,,
154.51,27.48,-0.10,1.26,,,,0.173466460,-0.148330476,1.152422260,4,,,,,,,,,,
154.52,30.77,-1.90,2.43,,,,3.463466460,-1.948330476,2.322422260,4,,,,,,,,,,
154.53,31.49,-2.61,2.85,,,,4.183466460,-2.658330476,2.742422260,4,,,,,,,,,,
154.54,31.47,0.35,2.59,,,,4.163466460,0.301669524,2.482422260,1,,,,,,,,,,
154.55,31.45,-2.44,2.34,,,,4.143466460,-2.488330476,2.232422260,4,,,,,,,,,,
154.56,30.50,-2.20,2.37,,,,3.193466460,-2.248330476,2.262422260,4,,,,,,,,,,
154.57,29.57,-1.97,2.40,,,,2.263466460,-2.018330476,2.292422260,4,,,,,,,,,,
154.58,31.09,-0.84,2.02,,,,3.783466460,-0.888330476,1.912422260,4,,,,,,,,,,
154.59,33.06,-0.15,1.10,,,,5.753466460,-0.198330476,0.992422260,4,,,,,,,,,,
154.60,32.45,0.52,0.19,,,,5.143466460,0.471669524,0.082422260,1,,,,,,,,,,
154.61,31.84,-1.73,0.06,,,,4.533466460,-1.778330476,-0.047577740,-4,,,,,,,,,,
154.62,31.46,-1.54,0.41,,,,4.153466460,-1.588330476,0.302422260,4,,,,,,,,,,
154.63,31.09,-1.35,0.76,,,,3.783466460,-1.398330476,0.652422260,4,,,,,,,,,,
154.64,31.45,-0.27,0.91,,,,4.143466460,-0.318330476,0.802422260,4,,,,,,,,,,
154.65,31.99,-3.04,-0.56,,,,4.683466460,-3.088330476,-0.667577740,-4,,,,,,,,,,
154.66,27.76,-2.67,-0.87,,,,0.453466460,-2.718330476,-0.977577740,-4,,,,,,,,,,
154.67,23.53,-2.31,-1.19,,,,-3.776533540,-2.358330476,-1.297577740,-3,,,,,,,,,,
154.68,24.24,-1.42,-1.10,,,,-3.066533540,-1.468330476,-1.207577740,-3,,,,,,,,,,
154.69,26.66,-2.57,-0.29,,,,-0.646533540,-2.618330476,-0.397577740,-3,,,,,,,,,,
154.70,29.08,-3.73,0.52,,,,1.773466460,-3.778330476,0.412422260,4,,,,,,,,,,
154.71,25.20,0.13,0.44,,,,-2.106533540,0.081669524,0.332422260,2,,,,,,,,,,
154.72,27.39,0.46,1.14,,,,0.083466460,0.411669524,1.032422260,1,,,,,,,,,,
154.73,29.82,3.13,-0.32,,,,2.513466460,3.081669524,-0.427577740,-1,,,,,,,,,,
154.74,28.60,1.79,0.41,,,,1.293466460,1.741669524,0.302422260,1,,,,,,,,,,
154.75,25.47,0.13,1.48,,,,-1.836533540,0.081669524,1.372422260,2,,,,,,,,,,
154.76,27.03,-1.52,0.94,,,,-0.276533540,-1.568330476,0.832422260,3,,,,,,,,,,
154.77,29.35,-4.25,2.41,,,,2.043466460,-4.298330476,2.302422260,4,,,,,,,,,,
154.78,30.71,-3.92,1.08,,,,3.403466460,-3.968330476,0.972422260,4,,,,,,,,,,
154.79,32.07,-4.08,1.74,,,,4.763466460,-4.128330476,1.632422260,4,,,,,,,,,,
154.80,32.40,-2.20,0.82,,,,5.093466460,-2.248330476,0.712422260,4,,,,,,,,,,
154.81,32.85,1.41,0.38,,,,5.543466460,1.361669524,0.272422260,1,,,,,,,,,,
154.82,30.52,-0.35,0.49,,,,3.213466460,-0.398330476,0.382422260,4,,,,,,,,,,
154.83,31.27,-3.07,-0.08,,,,3.963466460,-3.118330476,-0.187577740,-4,,,,,,,,,,
154.84,31.97,2.19,0.03,,,,4.663466460,2.141669524,-0.077577740,-1,,,,,,,,,,
154.85,32.68,-0.44,-0.02,,,,5.373466460,-0.488330476,-0.127577740,-4,,,,,,,,,,
154.86,28.92,0.34,-1.10,,,,1.613466460,0.291669524,-1.207577740,-1,,,,,,,,,,
154.87,24.95,-2.15,-0.48,,,,-2.356533540,-2.198330476,-0.587577740,-3,,,,,,,,,,
154.88,30.27,-2.85,-0.24,,,,2.963466460,-2.898330476,-0.347577740,-4,,,,,,,,,,
154.89,33.00,-3.55,-1.30,,,,5.693466460,-3.598330476,-1.407577740,-4,,,,,,,,,,
154.90,31.64,-4.18,-0.77,,,,4.333466460,-4.228330476,-0.877577740,-4,,,,,,,,,,
154.91,28.06,-2.60,0.84,,,,0.753466460,-2.648330476,0.732422260,4,,,,,,,,,,
154.92,30.43,-2.10,1.37,,,,3.123466460,-2.148330476,1.262422260,4,,,,,,,,,,
154.93,31.80,0.77,1.42,,,,4.493466460,0.721669524,1.312422260,1,,,,,,,,,,
154.94,33.18,-0.66,1.39,,,,5.873466460,-0.708330476,1.282422260,4,,,,,,,,,,
154.95,29.42,2.23,-0.71,,,,2.113466460,2.181669524,-0.817577740,-1,,,,,,,,,,
154.96,30.37,2.66,-0.76,,,,3.063466460,2.611669524,-0.867577740,-1,,,,,,,,,,
154.97,32.54,4.52,-2.10,,,,5.233466460,4.471669524,-2.207577740,-1,,,,,,,,,,
154.98,25.52,5.17,-1.61,,,,-1.786533540,5.121669524,-1.717577740,-2,,,,,,,,,,
154.99,29.03,3.63,-1.85,,,,1.723466460,3.581669524,-1.957577740,-1,,,,,,,,,,
155.00,32.10,2.11,-2.75,,,,4.793466460,2.061669524,-2.857577740,-1,,,,,,,,,,
155.01,33.37,2.23,-3.56,,,,6.063466460,2.181669524,-3.667577740,-1,,,,,,,,,,
155.02,31.36,2.30,-3.54,,,,4.053466460,2.251669524,-3.647577740,-1,,,,,,,,,,
155.03,28.00,2.94,-3.75,,,,0.693466460,2.891669524,-3.857577740,-1,,,,,,,,,,
155.04,29.68,2.62,-3.40,,,,2.373466460,2.571669524,-3.507577740,-1,,,,,,,,,,
155.05,32.46,-0.87,-3.58,,,,5.153466460,-0.918330476,-3.687577740,-4,,,,,,,,,,
155.06,32.15,-0.70,-3.63,,,,4.843466460,-0.748330476,-3.737577740,-4,,,,,,,,,,
155.07,31.86,-0.38,-3.55,,,,4.553466460,-0.428330476,-3.657577740,-4,,,,,,,,,,
155.08,32.07,2.30,-3.28,,,,4.763466460,2.251669524,-3.387577740,-1,,,,,,,,,,
155.09,32.30,2.59,-3.53,,,,4.993466460,2.541669524,-3.637577740,-1,,,,,,,,,,
155.10,33.52,2.00,-4.44,,,,6.213466460,1.951669524,-4.547577740,-1,,,,,,,,,,
155.11,33.47,2.70,-4.89,,,,6.163466460,2.651669524,-4.997577740,-1,,,,,,,,,,
155.12,33.43,0.31,-5.12,,,,6.123466460,0.261669524,-5.227577740,-1,,,,,,,,,,
155.13,31.18,-2.07,-4.73,,,,3.873466460,-2.118330476,-4.837577740,-4,,,,,,,,,,
155.14,29.91,-0.28,-4.54,,,,2.603466460,-0.328330476,-4.647577740,-4,,,,,,,,,,
155.15,30.98,2.30,-4.51,,,,3.673466460,2.251669524,-4.617577740,-1,,,,,,,,,,
155.16,32.06,-0.55,-4.19,,,,4.753466460,-0.598330476,-4.297577740,-4,,,,,,,,,,
155.17,31.97,2.88,-4.04,,,,4.663466460,2.831669524,-4.147577740,-1,,,,,,,,,,
155.18,27.59,1.38,-3.66,,,,0.283466460,1.331669524,-3.767577740,-1,,,,,,,,,,
155.19,27.49,3.05,-3.37,,,,0.183466460,3.001669524,-3.477577740,-1,,,,,,,,,,
155.20,28.03,3.51,-3.13,,,,0.723466460,3.461669524,-3.237577740,-1,,,,,,,,,,
155.21,28.58,3.97,-3.12,,,,1.273466460,3.921669524,-3.227577740,-1,,,,,,,,,,
155.22,29.83,3.76,-3.22,,,,2.523466460,3.711669524,-3.327577740,-1,,,,,,,,,,
155.23,31.09,3.55,-3.29,,,,3.783466460,3.501669524,-3.397577740,-1,,,,,,,,,,
155.24,30.87,1.74,-3.34,,,,3.563466460,1.691669524,-3.447577740,-1,,,,,,,,,,
155.25,30.66,-0.07,-3.20,,,,3.353466460,-0.118330476,-3.307577740,-4,,,,,,,,,,
155.26,28.47,2.84,-3.06,,,,1.163466460,2.791669524,-3.167577740,-1,,,,,,,,,,
155.27,26.75,2.95,-2.10,,,,-0.556533540,2.901669524,-2.207577740,-2,,,,,,,,,,
155.28,25.60,3.29,-1.15,,,,-1.706533540,3.241669524,-1.257577740,-2,,,,,,,,,,
155.29,24.45,2.96,-1.57,,,,-2.856533540,2.911669524,-1.677577740,-2,,,,,,,,,,
155.30,27.93,2.63,-1.99,,,,0.623466460,2.581669524,-2.097577740,-1,,,,,,,,,,
155.31,23.43,3.55,-1.86,,,,-3.876533540,3.501669524,-1.967577740,-2,,,,,,,,,,
155.32,23.61,4.95,-1.66,,,,-3.696533540,4.901669524,-1.767577740,-2,,,,,,,,,,
155.33,28.43,4.91,-2.45,,,,1.123466460,4.861669524,-2.557577740,-1,,,,,,,,,,
155.34,30.95,4.87,-2.50,,,,3.643466460,4.821669524,-2.607577740,-1,,,,,,,,,,
155.35,27.91,-1.26,-2.69,,,,0.603466460,-1.308330476,-2.797577740,-4,,,,,,,,,,
155.36,29.43,1.80,-2.24,,,,2.123466460,1.751669524,-2.347577740,-1,,,,,,,,,,
155.37,28.05,2.88,-1.79,,,,0.743466460,2.831669524,-1.897577740,-1,,,,,,,,,,
155.38,28.20,2.46,-1.49,,,,0.893466460,2.411669524,-1.597577740,-1,,,,,,,,,,
155.39,28.36,2.06,-1.20,,,,1.053466460,2.011669524,-1.307577740,-1,,,,,,,,,,
155.40,29.66,1.82,-1.75,,,,2.353466460,1.771669524,-1.857577740,-1,,,,,,,,,,
155.41,27.70,-0.34,-0.73,,,,0.393466460,-0.388330476,-0.837577740,-4,,,,,,,,,,
155.42,26.30,3.31,0.00,,,,-1.006533540,3.261669524,-0.107577740,-2,,,,,,,,,,
155.43,28.99,4.67,-0.15,,,,1.683466460,4.621669524,-0.257577740,-1,,,,,,,,,,
155.44,27.41,4.66,-0.49,,,,0.103466460,4.611669524,-0.597577740,-1,,,,,,,,,,
155.45,21.23,4.65,0.76,,,,-6.076533540,4.601669524,0.652422260,2,,,,,,,,,,
155.46,24.32,4.16,0.13,,,,-2.986533540,4.111669524,0.022422260,2,,,,,,,,,,
155.47,27.88,3.68,1.42,,,,0.573466460,3.631669524,1.312422260,1,,,,,,,,,,
155.48,31.83,3.97,0.10,,,,4.523466460,3.921669524,-0.007577740,-1,,,,,,,,,,
155.49,30.45,3.33,-0.59,,,,3.143466460,3.281669524,-0.697577740,-1,,,,,,,,,,
155.50,28.52,2.69,-0.79,,,,1.213466460,2.641669524,-0.897577740,-1,,,,,,,,,,
155.51,27.27,3.03,-0.65,,,,-0.036533540,2.981669524,-0.757577740,-2,,,,,,,,,,
155.52,26.03,3.37,-0.52,,,,-1.276533540,3.321669524,-0.627577740,-2,,,,,,,,,,
155.53,25.09,1.90,0.31,,,,-2.216533540,1.851669524,0.202422260,2,,,,,,,,,,
155.54,25.79,0.44,0.35,,,,-1.516533540,0.391669524,0.242422260,2,,,,,,,,,,
155.55,27.00,2.27,0.57,,,,-0.306533540,2.221669524,0.462422260,2,,,,,,,,,,
155.56,26.69,4.10,0.99,,,,-0.616533540,4.051669524,0.882422260,2,,,,,,,,,,
155.57,27.74,0.19,1.01,,,,0.433466460,0.141669524,0.902422260,1,,,,,,,,,,
155.58,28.79,-3.70,1.04,,,,1.483466460,-3.748330476,0.932422260,4,,,,,,,,,,
155.59,26.26,-2.67,0.55,,,,-1.046533540,-2.718330476,0.442422260,3,,,,,,,,,,
155.60,29.15,1.31,0.99,,,,1.843466460,1.261669524,0.882422260,1,,,,,,,,,,
155.61,28.15,-0.54,0.14,,,,0.843466460,-0.588330476,0.032422260,4,,,,,,,,,,
155.62,27.16,-2.39,-0.71,,,,-0.146533540,-2.438330476,-0.817577740,-3,,,,,,,,,,
155.63,23.21,-3.39,-0.48,,,,-4.096533540,-3.438330476,-0.587577740,-3,,,,,,,,,,
155.64,25.18,-4.40,-0.59,,,,-2.126533540,-4.448330476,-0.697577740,-3,,,,,,,,,,
155.65,21.94,1.04,0.42,,,,-5.366533540,0.991669524,0.312422260,2,,,,,,,,,,
155.66,21.78,2.15,0.77,,,,-5.526533540,2.101669524,0.662422260,2,,,,,,,,,,
155.67,23.42,0.86,1.06,,,,-3.886533540,0.811669524,0.952422260,2,,,,,,,,,,
155.68,25.06,-0.43,1.36,,,,-2.246533540,-0.478330476,1.252422260,3,,,,,,,,,,
155.69,28.45,1.22,0.68,,,,1.143466460,1.171669524,0.572422260,1,,,,,,,,,,
155.70,27.34,-0.63,-0.26,,,,0.033466460,-0.678330476,-0.367577740,-4,,,,,,,,,,
155.71,30.36,-1.84,0.10,,,,3.053466460,-1.888330476,-0.007577740,-4,,,,,,,,,,
155.72,28.85,-3.06,-0.08,,,,1.543466460,-3.108330476,-0.187577740,-4,,,,,,,,,,
155.73,26.41,-0.82,0.35,,,,-0.896533540,-0.868330476,0.242422260,3,,,,,,,,,,
155.74,23.98,-1.94,0.13,,,,-3.326533540,-1.988330476,0.022422260,3,,,,,,,,,,
155.75,23.30,-0.49,1.63,,,,-4.006533540,-0.538330476,1.522422260,3,,,,,,,,,,
155.76,26.37,3.42,1.81,,,,-0.936533540,3.371669524,1.702422260,2,,,,,,,,,,
155.77,26.21,0.51,2.00,,,,-1.096533540,0.461669524,1.892422260,2,,,,,,,,,,
155.78,23.39,1.26,2.08,,,,-3.916533540,1.211669524,1.972422260,2,,,,,,,,,,
155.79,25.27,0.08,2.23,,,,-2.036533540,0.031669524,2.122422260,2,,,,,,,,,,
155.80,24.60,2.04,2.39,,,,-2.706533540,1.991669524,2.282422260,2,,,,,,,,,,
155.81,27.12,2.27,1.76,,,,-0.186533540,2.221669524,1.652422260,2,,,,,,,,,,
155.82,25.47,1.96,-0.03,,,,-1.836533540,1.911669524,-0.137577740,-2,,,,,,,,,,
155.83,24.02,0.89,-0.73,,,,-3.286533540,0.841669524,-0.837577740,-2,,,,,,,,,,
155.84,24.79,0.00,-1.22,,,,-2.516533540,-0.048330476,-1.327577740,-3,,,,,,,,,,
155.85,22.68,-2.31,-1.55,,,,-4.626533540,-2.358330476,-1.657577740,-3,,,,,,,,,,
155.86,21.55,-2.59,-1.15,,,,-5.756533540,-2.638330476,-1.257577740,-3,,,,,,,,,,
155.87,24.07,-2.87,0.13,,,,-3.236533540,-2.918330476,0.022422260,3,,,,,,,,,,
155.88,26.60,1.09,1.43,,,,-0.706533540,1.041669524,1.322422260,2,,,,,,,,,,
155.89,25.33,-0.89,0.78,,,,-1.976533540,-0.938330476,0.672422260,3,,,,,,,,,,
155.90,21.24,1.54,0.24,,,,-6.066533540,1.491669524,0.132422260,2,,,,,,,,,,
155.91,21.32,-2.91,-0.19,,,,-5.986533540,-2.958330476,-0.297577740,-3,,,,,,,,,,
155.92,22.37,-4.10,-0.06,,,,-4.936533540,-4.148330476,-0.167577740,-3,,,,,,,,,,
155.93,23.56,-1.94,-0.12,,,,-3.746533540,-1.988330476,-0.227577740,-3,,,,,,,,,,
155.94,22.31,-2.37,-0.78,,,,-4.996533540,-2.418330476,-0.887577740,-3,,,,,,,,,,
155.95,22.52,-1.11,-0.96,,,,-4.786533540,-1.158330476,-1.067577740,-3,,,,,,,,,,
155.96,22.73,0.15,-1.14,,,,-4.576533540,0.101669524,-1.247577740,-2,,,,,,,,,,
155.97,19.42,2.18,-1.15,,,,-7.886533540,2.131669524,-1.257577740,-2,,,,,,,,,,
155.98,19.34,2.19,-0.91,,,,-7.966533540,2.141669524,-1.017577740,-2,,,,,,,,,,
155.99,20.87,3.21,-1.48,,,,-6.436533540,3.161669524,-1.587577740,-2,,,,,,,,,,
156.00,22.40,4.25,-2.06,,,,-4.906533540,4.201669524,-2.167577740,-2,,,,,,,,,,
156.01,21.17,3.73,-1.77,,,,-6.136533540,3.681669524,-1.877577740,-2,,,,,,,,,,
156.02,21.25,-2.16,-0.36,,,,-6.056533540,-2.208330476,-0.467577740,-3,,,,,,,,,,
156.03,21.34,-2.74,0.99,,,,-5.966533540,-2.788330476,0.882422260,3,,,,,,,,,,
156.04,23.33,-2.83,0.68,,,,-3.976533540,-2.878330476,0.572422260,3,,,,,,,,,,
156.05,25.33,-2.92,0.38,,,,-1.976533540,-2.968330476,0.272422260,3,,,,,,,,,,
156.06,26.96,-1.77,-1.74,,,,-0.346533540,-1.818330476,-1.847577740,-3,,,,,,,,,,
156.07,26.14,-2.34,-0.67,,,,-1.166533540,-2.388330476,-0.777577740,-3,,,,,,,,,,
156.08,20.37,-1.95,-1.42,,,,-6.936533540,-1.998330476,-1.527577740,-3,,,,,,,,,,
156.09,18.24,3.68,-2.17,,,,-9.066533540,3.631669524,-2.277577740,-2,,,,,,,,,,
156.10,20.80,0.86,-0.84,,,,-6.506533540,0.811669524,-0.947577740,-2,,,,,,,,,,
156.11,23.37,0.60,0.49,,,,-3.936533540,0.551669524,0.382422260,2,,,,,,,,,,
156.12,26.48,-1.75,0.88,,,,-0.826533540,-1.798330476,0.772422260,3,,,,,,,,,,
156.13,28.18,-1.07,-0.86,,,,0.873466460,-1.118330476,-0.967577740,-4,,,,,,,,,,
156.14,29.55,0.63,-1.20,,,,2.243466460,0.581669524,-1.307577740,-1,,,,,,,,,,
156.15,30.93,-0.22,-1.03,,,,3.623466460,-0.268330476,-1.137577740,-4,,,,,,,,,,
156.16,28.02,1.38,-0.86,,,,0.713466460,1.331669524,-0.967577740,-1,,,,,,,,,,
156.17,27.72,3.57,-0.87,,,,0.413466460,3.521669524,-0.977577740,-1,,,,,,,,,,
156.18,25.26,6.15,-0.55,,,,-2.046533540,6.101669524,-0.657577740,-2,,,,,,,,,,
156.19,25.88,6.89,-0.49,,,,-1.426533540,6.841669524,-0.597577740,-2,,,,,,,,,,
156.20,26.38,6.71,-0.79,,,,-0.926533540,6.661669524,-0.897577740,-2,,,,,,,,,,
156.21,26.89,5.86,-1.10,,,,-0.416533540,5.811669524,-1.207577740,-2,,,,,,,,,,
156.22,25.89,5.32,0.85,,,,-1.416533540,5.271669524,0.742422260,2,,,,,,,,,,
156.23,26.02,4.78,1.87,,,,-1.286533540,4.731669524,1.762422260,2,,,,,,,,,,
156.24,26.15,4.54,2.02,,,,-1.156533540,4.491669524,1.912422260,2,,,,,,,,,,
156.25,25.58,4.36,2.17,,,,-1.726533540,4.311669524,2.062422260,2,,,,,,,,,,
156.26,26.42,3.42,1.77,,,,-0.886533540,3.371669524,1.662422260,2,,,,,,,,,,
156.27,27.08,4.34,1.16,,,,-0.226533540,4.291669524,1.052422260,2,,,,,,,,,,
156.28,27.75,3.02,0.57,,,,0.443466460,2.971669524,0.462422260,1,,,,,,,,,,
